Age,Workclass,fnlwgt,Education,MaritalStatus,Occupation,Relationship,Race,Sex,Capital-gain,Capital-loss,hours-per-week,NativeCountry,Class
49,7,133917,16,7,13,4,1,1,0,1902,60,38,1
26,5,188767,13,5,5,5,5,1,0,0,40,41,0
27,3,300777,9,6,2,3,5,1,0,0,70,41,0
35,5,26987,9,4,11,3,5,0,0,0,40,41,0
40,5,174395,9,6,4,3,5,1,0,0,60,29,0
59,5,90290,10,7,13,4,5,1,0,0,34,41,0
61,5,183735,10,7,5,4,5,1,0,0,45,41,1
31,5,123273,9,5,5,5,1,0,0,0,40,41,0
43,8,186916,14,6,10,3,5,1,0,0,60,41,1
61,5,43554,3,5,1,3,1,1,0,2339,40,41,0
54,5,178251,12,3,11,1,5,0,0,0,30,41,0
30,5,255885,10,7,5,4,5,1,0,0,50,41,0
20,5,64292,10,5,5,3,5,0,0,0,50,41,0
27,7,194773,14,5,13,3,5,0,0,0,50,39,0
44,4,133060,10,6,7,3,5,1,0,0,60,41,0
64,5,258006,10,3,11,3,5,0,0,0,40,2,0
55,5,92215,9,6,11,3,5,0,0,0,40,41,0
34,5,33945,9,6,3,3,5,1,6849,0,55,41,0
61,5,153048,9,3,5,3,5,0,0,0,35,41,0
28,5,192200,13,7,13,4,5,1,0,0,40,38,0
34,5,355571,9,6,7,1,1,0,0,0,40,41,0
47,4,139268,15,7,13,4,5,1,0,1977,60,41,1
26,5,34402,13,5,11,3,5,1,0,0,45,41,0
35,5,25955,7,5,4,1,4,1,0,0,40,41,0
36,5,209609,13,7,13,4,5,1,0,0,38,41,0
47,5,168283,13,7,13,4,5,1,0,0,40,41,1
17,5,295488,7,5,4,5,1,0,0,0,25,41,0
35,5,190895,10,7,13,4,5,1,0,0,60,41,0
33,5,164190,14,5,13,5,5,1,0,0,20,41,0
25,5,216010,12,7,11,6,5,0,0,0,40,41,0
18,5,387568,6,5,5,5,5,1,0,0,10,41,0
47,7,188386,14,4,13,3,5,1,0,0,38,41,0
44,5,174491,9,3,4,1,1,0,0,0,30,41,0
41,5,31221,9,6,4,1,5,0,0,0,30,41,0
30,5,272451,13,5,11,3,5,0,0,0,40,41,0
53,3,152652,10,7,9,4,5,1,0,0,50,41,0
53,5,104413,9,3,4,1,1,0,0,0,20,41,0
40,5,105936,9,7,5,6,5,0,5013,0,20,41,0
24,5,379066,10,5,11,3,5,1,0,2205,24,41,0
27,5,214858,13,5,5,5,5,1,0,0,40,41,0
50,5,237735,3,7,2,4,5,1,0,0,37,10,0
36,5,158592,7,7,3,4,5,1,0,0,50,41,0
41,5,237321,2,7,7,4,5,1,0,0,40,10,1
41,5,23646,14,5,13,3,5,0,0,0,40,41,0
31,5,169240,9,5,4,3,5,0,0,0,40,41,0
32,8,454508,13,7,14,4,5,1,0,0,40,41,0
22,5,130356,10,5,7,5,5,1,0,0,48,41,0
22,5,427686,6,6,3,5,5,1,0,0,40,41,0
18,6,36411,8,5,13,5,5,1,0,0,30,41,0
39,5,548510,13,7,13,4,1,1,0,0,30,41,0
38,5,187264,9,7,14,6,5,0,0,0,55,41,0
35,7,140752,9,7,3,4,5,1,0,0,40,41,0
23,5,325596,10,5,7,3,5,1,0,0,40,41,0
54,3,175804,13,7,14,4,5,1,0,0,40,41,1
36,5,107302,14,7,13,4,5,1,0,0,60,41,1
63,6,41161,9,7,14,4,5,1,0,0,55,41,0
39,5,401832,10,7,14,4,5,1,0,0,48,41,0
57,3,353808,10,7,5,4,5,1,0,0,60,41,1
58,4,349910,15,7,13,4,5,1,0,1977,50,41,1
29,5,161478,13,5,11,3,3,0,0,0,40,33,0
17,5,400225,7,5,5,5,5,0,0,0,20,41,0
40,5,367533,9,6,3,3,5,1,0,0,40,41,0
69,3,69306,10,7,4,6,5,0,0,0,15,41,0
28,5,270366,6,6,5,3,5,0,0,0,40,41,0
38,5,103751,5,7,3,4,5,1,0,0,40,41,0
44,5,75227,15,5,13,3,5,1,14084,0,40,41,1
45,6,132563,15,6,13,1,1,0,0,1726,40,41,0
33,7,79580,13,7,11,4,1,1,0,0,40,41,0
41,6,344624,10,7,4,4,5,1,0,1485,40,41,1
37,4,186359,9,7,5,4,5,1,7688,0,60,41,1
50,5,121685,10,7,5,4,5,1,0,0,45,41,1
48,5,75104,13,7,13,4,5,1,0,0,50,41,0
26,5,188343,9,5,8,1,1,0,0,0,40,41,0
36,5,246449,10,7,14,4,5,1,0,0,60,41,1
21,5,85088,10,5,4,5,5,0,0,0,37,41,0
37,5,545483,12,7,9,4,5,1,0,0,40,41,0
20,7,243986,10,5,13,5,5,0,0,0,20,41,0
54,3,32778,9,7,5,6,5,0,0,0,30,41,0
28,5,369114,9,4,5,2,5,0,0,0,40,41,0
27,5,217200,10,5,13,3,5,1,0,0,40,41,0
33,5,149220,11,5,4,1,1,0,0,0,40,41,0
46,5,162034,9,7,8,4,5,1,0,0,40,41,0
28,5,157813,7,6,8,1,5,0,0,0,58,5,0
17,5,179715,6,5,8,5,5,1,0,0,40,41,0
40,3,335549,15,5,13,3,5,1,0,2444,45,41,1
47,5,102308,14,7,5,4,5,1,0,0,40,41,1
44,5,367749,2,5,7,3,5,0,0,0,40,23,0
25,5,98281,8,5,1,1,5,1,0,0,43,41,0
35,5,115792,13,7,13,4,5,1,0,0,55,41,0
29,5,277788,10,7,5,6,5,0,0,0,25,41,0
30,5,103435,9,6,7,1,5,1,0,0,40,41,0
30,5,37646,10,7,1,4,5,1,0,0,40,41,0
56,3,385632,4,6,4,1,5,0,0,0,40,41,0
25,3,210278,13,5,13,5,5,1,0,0,30,41,0
28,5,335357,9,5,1,5,1,1,0,0,40,41,0
43,3,272165,5,7,3,4,5,1,0,0,40,41,0
47,6,148995,9,7,10,4,5,1,0,0,60,41,1
46,3,113434,13,7,3,4,5,1,0,0,40,41,0
41,7,132551,14,6,13,1,5,0,0,0,35,41,0
38,8,115433,12,7,11,6,5,0,7688,0,33,41,1
29,5,227890,9,5,10,2,1,1,0,0,40,41,0
25,5,503012,3,5,3,3,5,1,0,0,40,10,0
56,5,250873,7,7,3,4,5,1,0,0,45,41,0
31,5,407930,4,7,1,4,5,1,0,0,40,41,0
22,5,148187,7,5,4,2,5,1,0,0,40,41,0
31,5,159322,9,5,1,2,5,1,0,0,40,41,0
28,5,334368,10,4,11,3,5,0,0,0,40,41,0
53,5,196328,13,7,14,4,1,1,0,0,40,41,0
45,5,270842,14,6,14,3,5,0,0,0,50,41,1
71,5,235079,1,3,3,1,1,1,0,0,10,41,0
65,5,327154,9,3,8,1,5,0,0,0,40,41,0
39,5,188391,9,7,3,4,5,1,7298,0,50,41,1
19,8,30559,9,1,5,6,5,0,0,0,40,41,0
34,6,255098,13,6,13,1,5,0,0,0,40,41,0
36,5,248010,9,7,11,4,5,1,0,0,45,41,0
40,5,174515,9,2,4,5,5,0,0,0,40,41,0
90,5,171956,10,4,11,5,5,0,0,0,40,16,0
56,5,193130,15,7,14,4,5,1,0,0,16,41,0
21,5,108670,9,5,13,3,5,0,0,0,40,41,0
48,5,186172,13,7,14,4,5,1,0,0,45,41,1
45,5,348854,10,4,11,1,5,0,0,0,27,41,0
46,5,271828,9,7,7,4,5,1,0,0,40,41,1
64,5,148606,6,4,4,3,5,0,0,0,35,41,0
29,6,123983,14,5,13,5,3,1,0,0,40,8,0
22,5,24896,9,6,8,1,5,0,0,0,30,39,0
47,5,573583,9,7,2,4,5,1,0,0,48,35,1
67,4,106175,13,7,14,4,5,1,0,2392,75,41,1
43,5,307767,9,7,1,4,5,1,0,0,40,41,0
42,5,200574,10,7,5,4,5,1,0,0,40,41,0
31,5,59083,10,7,4,4,5,1,0,1672,50,41,0
53,5,358056,7,6,4,1,5,0,0,0,40,41,0
81,5,114670,5,3,6,3,1,0,2062,0,5,41,0
33,6,262042,9,6,11,5,5,0,0,1138,40,41,0
17,5,206010,8,5,4,5,5,0,0,0,8,41,0
55,4,183869,15,7,14,4,5,1,0,0,50,38,1
28,5,159001,9,5,1,5,5,1,0,0,30,41,0
24,5,155818,10,5,5,5,5,0,0,0,40,41,0
40,5,96055,9,4,11,1,5,0,0,0,45,41,0
30,6,131776,14,5,11,3,5,0,0,0,40,41,0
24,5,228613,7,5,7,1,5,0,0,0,40,41,0
26,5,198163,14,7,5,6,5,0,0,0,40,41,0
38,5,37028,10,6,5,1,5,0,0,0,38,41,0
30,5,177304,9,7,8,4,5,1,0,0,40,41,1
33,5,144064,13,7,14,4,5,1,0,0,50,41,0
40,5,146659,9,7,5,4,5,1,0,0,60,41,1
63,3,26904,9,7,9,4,5,1,0,0,98,41,0
23,5,238917,4,5,3,2,5,1,0,0,36,41,0
56,5,170148,9,6,3,1,1,1,0,0,40,41,0
42,3,27821,11,7,14,4,5,1,0,0,60,41,0
40,5,220460,9,5,3,3,5,1,0,0,40,5,0
49,5,101320,12,7,5,6,5,0,0,1902,40,41,1
35,5,173858,9,2,3,3,3,1,0,0,40,38,0
52,5,91048,9,6,7,5,1,0,0,0,35,41,0
28,5,298696,13,5,11,5,5,0,0,0,40,41,0
35,5,207202,6,7,2,4,5,1,0,0,70,41,0
21,5,230397,10,5,8,5,5,0,0,0,5,41,0
43,3,180599,9,5,3,3,5,1,0,0,35,41,0
32,5,199046,11,5,8,1,5,0,0,0,2,41,0
29,3,132686,15,5,13,5,5,1,0,0,50,35,1
23,5,240063,13,5,7,5,5,1,0,0,25,41,0
50,6,177705,10,7,11,4,5,1,0,1740,48,41,0
34,5,511361,10,5,4,5,1,1,0,0,40,41,0
19,5,89397,9,5,4,5,5,1,0,0,40,41,0
47,5,239439,7,7,7,6,1,0,0,0,40,41,0
37,3,36989,10,7,9,4,5,1,0,0,40,41,0
25,5,76978,9,5,5,1,1,0,0,0,35,41,0
75,5,200068,10,7,14,4,5,1,0,0,35,41,1
24,5,454941,9,7,3,4,5,1,0,0,40,41,0
28,7,107218,13,5,8,5,3,1,0,0,20,41,0
17,6,182070,7,5,4,5,5,0,0,0,16,41,0
31,5,176360,9,5,3,5,1,1,0,0,40,41,0
31,5,452405,1,5,4,2,5,0,0,0,35,10,0
18,5,297396,9,5,8,5,5,1,0,0,10,41,0
45,5,84790,13,7,13,4,5,1,0,0,55,41,1
31,5,186787,9,5,3,5,5,1,0,0,42,41,0
27,5,169662,13,7,13,4,5,1,0,0,42,41,1
48,5,125933,10,3,14,1,1,0,0,1669,38,41,0
22,5,35448,9,7,8,6,5,0,0,0,22,41,0
34,5,225548,13,7,10,4,1,1,0,0,30,41,0
26,5,240842,9,5,7,1,1,0,0,0,40,41,0
53,5,103931,10,7,13,4,5,1,0,0,40,41,0
60,5,232618,13,7,14,4,5,1,0,0,35,41,1
49,6,288548,14,4,13,1,5,0,0,0,50,41,0
40,5,220609,10,6,14,3,5,0,0,0,40,41,0
48,4,26145,6,7,9,4,5,1,0,0,80,41,0
23,5,268525,13,5,13,3,5,1,0,0,50,41,0
68,5,133758,4,3,8,3,1,1,0,0,10,41,0
42,5,121264,11,7,13,4,5,1,0,0,40,41,1
37,3,29814,9,5,9,5,5,1,0,0,85,41,0
27,5,193701,9,5,3,5,5,0,0,0,45,41,0
38,5,183279,10,7,14,4,5,1,0,0,44,41,1
27,5,163942,9,5,3,3,5,1,0,0,35,34,0
75,5,188612,9,3,11,3,5,0,0,0,40,41,0
49,4,102771,13,7,5,4,5,1,0,0,52,41,1
27,5,85625,10,5,5,3,5,1,0,0,20,41,0
36,3,245090,13,5,9,3,5,1,0,0,50,10,0
36,5,131239,13,7,13,4,5,1,3103,0,45,41,1
35,5,182074,9,6,1,5,5,1,0,0,35,41,0
36,5,187046,9,7,5,4,5,1,0,0,40,41,1
53,5,90624,7,7,3,4,1,1,0,0,40,41,0
27,5,37933,10,5,11,1,1,0,0,0,40,41,0
34,5,182177,9,6,3,3,5,1,3325,0,35,41,0
61,5,716416,10,7,5,4,5,1,0,0,44,41,1
29,5,190562,9,6,7,1,5,1,0,0,56,41,0
40,7,141583,10,6,11,1,1,0,0,0,35,41,0
37,5,98941,14,5,14,3,5,1,0,0,40,41,1
22,5,201729,5,5,1,2,5,1,0,0,30,41,0
43,4,175485,10,7,14,4,5,1,0,0,40,41,0
55,3,149168,9,7,9,4,5,1,0,0,30,41,0
28,5,115971,10,6,11,1,5,0,0,0,40,41,0
23,5,161708,13,5,4,5,5,0,0,0,30,41,0
64,6,244903,7,7,3,4,1,1,0,0,40,41,1
46,5,155664,10,5,1,3,5,1,0,0,40,41,0
29,5,112754,10,5,3,5,5,1,0,0,40,41,0
44,5,178385,14,7,14,4,3,1,0,0,48,21,0
20,5,44064,10,5,13,5,5,1,0,0,25,41,0
62,3,120939,10,6,5,3,5,1,0,0,40,41,0
49,5,165134,11,5,14,1,5,0,0,0,35,26,0
29,5,100405,6,7,9,6,4,0,0,0,40,41,0
35,3,361888,13,7,5,4,5,1,0,0,60,33,0
39,6,167864,7,7,2,4,5,1,0,0,30,41,0
39,5,202950,13,5,14,3,5,1,0,0,45,41,0
37,5,218188,9,6,7,2,5,0,0,0,32,41,0
38,5,234962,9,7,1,4,5,1,2829,0,30,10,0
72,5,177226,9,7,8,4,5,1,0,0,8,41,0
31,5,259931,4,7,7,4,5,1,0,0,40,41,0
55,5,189528,4,7,3,4,5,1,0,0,60,41,0
38,5,34996,10,4,4,1,5,0,0,0,40,41,0
33,5,112584,10,6,5,3,5,0,0,0,25,41,0
25,5,117589,12,5,11,3,5,0,0,0,40,41,0
19,5,145234,10,5,8,5,5,1,0,0,30,41,0
37,5,267086,11,6,8,1,5,0,0,0,52,41,0
49,5,44434,10,6,8,2,5,1,0,0,35,41,0
26,5,96130,9,5,3,2,5,1,0,0,40,41,0
35,5,181382,9,7,3,4,5,1,0,0,43,41,0
44,4,168845,9,7,5,6,5,0,0,0,60,41,0
37,5,271767,14,4,14,3,5,1,0,0,45,41,1
42,5,194636,13,7,13,4,5,1,0,0,45,41,1
64,7,194894,16,5,13,3,5,0,4787,0,40,41,1
28,5,132686,9,7,1,4,5,1,0,0,40,41,1
35,3,185848,9,5,14,3,5,1,4650,0,50,41,0
40,7,184378,13,7,11,4,5,1,0,0,40,41,0
55,8,270859,13,7,13,4,5,1,0,0,40,41,1
21,5,231866,9,5,9,5,5,1,0,0,65,41,0
49,5,36032,10,5,14,3,1,0,0,0,40,41,0
51,7,172962,16,7,13,4,5,1,0,0,40,41,1
57,5,98350,15,7,3,4,3,1,0,1902,40,12,1
51,5,24185,13,7,3,4,5,1,0,0,40,41,1
38,5,53930,6,5,3,3,1,1,0,0,40,38,0
24,5,85088,9,5,5,5,5,0,0,1762,32,41,0
45,3,94962,9,7,3,4,5,1,0,0,40,40,0
28,5,480861,9,7,7,4,5,1,0,0,45,41,0
42,4,187702,15,7,13,4,5,1,0,2415,60,41,1
22,5,52262,10,5,4,3,5,1,0,0,40,41,0
28,7,52636,14,7,14,4,5,1,0,0,40,41,0
60,5,175273,9,3,7,1,5,0,0,0,40,41,0
31,5,327825,9,4,7,1,5,0,0,2238,40,41,0
47,5,125892,10,7,3,4,5,1,0,0,75,41,1
40,5,78255,9,6,8,3,5,1,0,0,25,41,0
30,5,398827,9,1,11,4,5,1,0,0,60,41,0
61,5,208919,14,7,5,4,5,1,0,0,60,41,1
71,6,365996,13,3,13,1,5,0,0,0,6,41,0
42,5,307638,9,6,11,5,5,0,0,0,40,41,0
44,6,33068,8,7,3,4,5,1,0,0,55,41,0
46,3,254291,10,7,5,4,5,1,0,0,60,41,1
50,6,125417,15,5,14,3,1,0,0,0,52,41,1
27,7,28848,13,5,13,3,5,1,0,0,9,41,0
40,5,273425,11,7,8,4,5,1,0,0,15,41,0
21,5,194723,10,5,11,2,5,0,0,0,40,10,0
25,5,195118,9,5,1,2,5,1,0,0,35,41,0
61,5,123273,3,6,2,3,5,1,0,1876,56,41,0
54,5,220115,10,6,11,3,5,1,0,0,30,41,0
31,5,265706,13,5,5,3,5,1,0,0,40,41,0
53,3,279129,10,7,9,4,5,1,0,0,30,41,0
39,4,122742,12,7,14,4,5,1,15024,0,55,41,1
57,4,172654,15,7,2,4,5,1,15024,0,50,41,1
48,5,119199,13,6,5,1,5,0,0,0,44,41,0
30,5,107793,10,7,2,4,5,1,0,0,56,41,1
35,5,237943,9,7,1,4,5,1,0,0,60,41,0
42,3,64632,9,7,14,4,5,1,0,0,50,41,0
34,3,96245,9,7,7,4,5,1,0,0,40,41,0
59,5,361494,9,7,5,4,5,1,0,0,40,41,1
69,6,122850,6,7,14,4,5,1,0,0,20,41,0
29,5,173652,10,5,11,5,5,0,0,0,40,41,0
40,5,164663,9,7,2,4,5,1,0,0,40,41,0
21,5,98678,10,5,4,5,5,1,0,0,15,41,0
40,5,245529,12,6,13,3,5,0,0,0,40,41,0
43,5,55294,10,7,3,4,5,1,0,0,40,41,0
36,5,140583,9,6,1,3,5,1,0,0,40,41,0
41,5,79797,9,2,13,3,3,1,0,0,40,33,1
72,5,113044,9,3,8,3,5,1,0,0,30,41,0
20,5,283499,10,5,2,5,5,1,0,0,30,41,0
41,6,51111,13,3,11,3,5,0,0,0,40,41,0
34,5,232475,10,6,14,3,5,1,0,0,50,41,0
48,5,176140,7,6,4,1,1,0,0,0,40,41,0
27,5,301654,9,5,14,5,5,0,0,0,40,41,0
35,5,376455,10,7,14,4,5,1,15024,0,60,41,1
28,5,192569,9,5,8,5,1,1,0,0,40,41,0
27,5,229803,9,5,3,5,1,1,0,0,40,41,0
20,5,337639,10,5,5,5,5,1,0,0,40,41,0
18,5,130849,10,5,5,5,5,0,0,0,15,41,0
32,5,296282,13,7,5,4,5,1,0,0,40,41,0
38,5,266645,14,7,14,4,5,1,0,0,60,41,1
23,7,110128,10,5,4,5,5,1,0,0,40,41,0
28,5,90196,13,7,14,4,5,1,0,0,45,41,1
40,7,40024,15,7,13,4,5,1,0,0,38,41,1
35,5,144322,9,6,7,1,5,0,0,0,40,41,0
74,4,162340,10,3,14,1,5,1,0,0,40,41,0
28,5,169069,9,5,3,5,5,1,0,0,40,41,0
23,5,113601,10,5,1,5,5,1,0,0,30,41,0
20,3,157145,10,5,9,5,5,1,0,2258,10,41,0
44,5,111275,9,6,7,1,1,0,0,0,56,41,0
46,6,102076,9,6,11,1,5,0,0,0,25,41,0
20,5,182117,10,5,8,5,5,1,0,0,40,41,0
51,3,145409,13,7,5,4,5,1,15024,0,50,41,1
40,5,190122,10,4,11,3,5,0,0,0,40,41,0
48,5,331482,15,7,8,4,5,1,0,1977,40,41,1
60,3,170114,5,7,9,4,5,1,0,1672,84,41,0
48,4,193188,13,7,14,4,5,1,0,0,40,41,1
46,6,267588,13,7,13,6,5,0,0,0,70,41,0
48,4,200471,13,7,14,4,5,1,0,0,40,41,1
22,5,175586,9,5,8,1,1,0,0,0,35,41,0
24,6,322658,13,5,13,3,5,0,0,0,40,41,0
45,7,263982,10,6,13,1,5,0,0,0,40,41,0
18,5,266287,8,5,5,5,5,0,0,0,35,41,0
39,5,278187,9,7,7,4,5,1,0,0,40,41,0
65,4,81413,9,7,9,4,5,1,0,2352,65,41,0
22,5,221745,10,6,7,5,5,0,0,0,40,41,0
20,5,140764,10,5,4,5,5,0,0,0,20,41,0
28,5,206351,10,7,5,4,5,1,0,0,40,41,0
46,5,176814,15,7,13,4,5,1,99999,0,50,41,1
42,6,245307,13,7,14,4,5,1,0,1977,48,41,1
61,7,124971,16,7,13,4,5,1,0,0,40,38,1
28,5,119545,10,7,14,5,5,1,7688,0,50,41,1
18,5,179203,10,5,5,5,5,0,0,0,20,41,0
24,8,44075,13,5,13,3,3,1,0,0,40,41,0
45,5,178319,16,7,13,4,5,1,0,0,56,41,1
24,5,219754,9,5,11,5,5,1,0,0,40,41,0
44,5,198316,13,7,14,4,5,1,15024,0,50,41,1
20,5,168165,10,5,4,5,5,1,0,0,30,41,0
35,5,356838,10,7,8,4,5,1,2829,0,55,30,0
52,4,210736,13,7,5,4,5,1,0,0,60,41,0
25,5,173212,12,5,9,3,5,1,2354,0,45,41,0
19,5,130431,3,5,9,3,5,1,0,0,36,10,0
35,5,169809,13,7,8,4,5,1,0,0,20,41,0
54,5,197481,10,6,11,1,5,0,0,0,40,41,0
21,5,155066,10,5,3,5,5,1,0,0,40,41,0
26,5,31290,9,7,11,6,5,0,0,0,40,41,1
42,5,54102,11,6,11,1,5,0,0,0,40,41,0
19,5,181546,10,5,11,5,5,0,0,0,40,41,0
55,5,153484,14,7,14,4,5,1,0,1977,50,41,1
44,7,351228,9,7,11,4,5,1,0,0,40,41,0
25,5,131976,13,5,14,5,5,1,0,0,55,41,0
26,5,200639,10,7,7,4,5,1,0,0,40,41,0
64,8,267546,12,4,13,3,5,0,0,0,40,41,1
41,5,179875,7,6,4,1,2,0,0,0,40,41,0
25,5,237865,10,5,8,5,1,1,0,0,40,38,0
43,5,300528,10,7,2,4,5,1,0,0,40,41,0
45,5,67716,9,5,3,5,5,1,10520,0,48,41,1
48,8,326048,13,7,13,4,5,1,0,0,44,41,1
60,5,191188,9,7,2,4,5,1,0,0,40,41,0
45,3,32172,10,5,9,3,5,1,0,0,50,41,0
51,5,252903,6,7,5,4,5,1,0,1977,40,41,1
37,8,334314,9,6,11,1,5,0,0,0,40,41,0
22,5,83704,10,5,11,5,5,1,0,0,30,41,0
44,5,160574,9,7,3,4,5,1,0,0,65,41,1
27,5,203776,9,7,3,4,5,1,0,0,50,41,0
47,6,328610,9,7,3,4,5,1,0,0,40,41,0
32,5,295589,14,7,14,4,1,1,0,1977,40,41,1
40,5,174373,13,7,14,4,5,1,0,0,50,41,1
41,5,247752,9,7,5,4,5,1,0,0,40,41,0
32,5,199244,6,6,8,3,5,0,0,0,40,41,0
26,5,139992,13,5,13,3,5,0,0,0,40,41,0
47,5,95680,10,7,14,4,3,1,0,0,40,41,0
55,4,189933,9,7,14,4,5,1,0,0,45,41,0
38,5,498785,9,7,1,4,5,1,0,0,40,41,0
24,7,177526,13,5,13,3,5,1,0,0,15,41,0
64,3,150121,16,7,14,4,5,1,0,0,25,41,1
56,8,130454,13,7,13,4,5,1,0,0,40,41,1
41,5,119079,9,7,5,4,5,1,0,0,49,41,1
33,5,220939,9,7,5,4,5,1,7298,0,45,41,1
33,5,94235,15,5,13,5,5,1,0,0,42,41,1
21,5,305874,10,7,4,4,5,1,0,0,40,41,0
59,6,62020,9,3,3,3,1,1,0,0,40,41,0
58,5,235624,11,7,14,4,5,1,0,0,40,39,1
43,6,247514,14,6,13,1,5,1,0,0,40,41,0
21,5,275726,9,5,3,5,1,1,0,0,40,41,0
45,5,72896,9,5,7,3,5,1,0,0,40,41,0
53,6,110510,9,7,14,6,5,0,0,0,50,41,1
41,5,173938,15,7,11,4,5,1,0,0,50,38,1
27,5,200641,6,7,14,6,5,0,0,0,40,10,0
53,5,211654,10,7,3,4,5,1,0,0,50,38,1
38,5,242720,14,7,13,4,5,1,0,0,35,41,1
31,5,111567,13,7,14,4,5,1,0,0,70,41,1
41,5,179533,9,7,2,4,5,1,0,0,35,41,0
22,7,334693,10,5,11,5,5,0,0,0,40,41,0
43,3,198096,14,7,5,4,5,1,0,0,60,41,0
41,7,355756,10,5,13,3,5,1,0,0,40,41,0
27,5,19395,10,7,1,6,5,0,0,0,35,41,0
41,6,242586,10,7,14,4,5,1,0,0,40,41,0
36,5,208358,15,6,13,3,5,1,99999,0,45,41,1
49,5,160647,13,7,11,6,5,0,0,0,40,41,1
20,5,227943,9,5,1,5,5,1,0,0,45,41,0
58,3,197665,9,2,4,1,5,0,0,0,45,41,0
35,3,216129,8,5,4,3,1,0,0,0,40,27,0
30,6,326104,9,7,10,4,5,1,0,0,40,41,1
21,5,57211,9,5,3,5,5,1,0,0,40,41,0
29,5,100219,12,5,7,1,5,1,0,0,45,41,0
40,5,291192,9,3,5,3,5,0,0,0,40,41,0
54,7,93415,13,5,13,1,3,0,0,0,40,41,1
35,5,191502,13,7,5,4,5,1,0,0,60,41,1
35,5,261382,13,7,5,4,5,1,0,0,50,41,0
40,5,170230,13,2,4,3,5,0,0,0,40,38,0
59,5,374924,9,4,5,1,1,0,0,0,40,41,0
43,4,320984,10,7,7,4,5,1,0,0,50,41,0
39,5,338320,6,7,3,4,5,1,0,0,60,41,1
51,5,135190,4,4,7,3,1,0,0,0,30,41,0
71,5,157909,10,5,4,3,5,0,2964,0,60,41,0
33,5,637222,8,6,7,1,1,0,0,0,40,41,0
28,5,430084,9,6,4,5,1,1,0,0,35,41,0
30,5,125279,9,2,5,1,5,1,0,0,40,41,0
20,5,221955,3,2,9,2,5,1,0,0,40,10,0
51,4,180195,9,7,5,4,5,1,0,0,50,41,0
39,5,208778,9,7,7,6,5,0,0,0,40,41,1
62,5,81534,10,7,5,4,3,1,0,0,40,41,1
37,5,325538,9,5,14,5,5,1,0,0,60,38,0
28,5,142264,5,5,7,3,5,1,0,0,50,14,0
23,5,128604,9,5,5,5,3,1,0,0,48,20,0
39,5,277886,13,7,5,6,5,0,0,0,30,41,0
50,4,100029,13,3,5,1,5,1,0,0,65,41,1
31,5,169269,4,5,3,1,5,1,0,0,40,41,0
45,6,160472,13,7,14,4,5,1,0,1977,50,41,1
23,5,123983,13,5,8,5,2,1,0,0,40,41,0
47,5,297884,6,3,7,3,5,1,0,0,40,41,0
59,5,99131,9,3,13,3,5,0,0,0,18,41,0
32,5,44392,12,7,1,4,5,1,0,0,40,41,0
82,5,29441,4,3,8,3,5,1,0,0,5,41,0
49,5,199029,13,7,5,4,5,1,0,2415,55,41,1
74,8,181508,9,3,4,3,5,1,0,0,17,41,0
22,5,190625,10,5,11,5,5,1,0,0,35,41,0
32,5,194740,10,7,3,4,5,1,0,0,55,29,0
34,5,27380,13,7,9,4,5,1,0,0,50,41,1
59,5,160631,13,7,3,4,5,1,0,0,60,41,1
36,5,224531,13,7,5,4,5,1,0,0,50,41,1
59,5,283005,7,6,11,1,5,0,0,0,40,41,0
47,4,101926,13,6,14,3,5,1,0,0,70,41,1
53,6,135102,9,7,4,4,5,1,0,2002,45,41,0
25,3,113436,10,5,3,1,5,1,0,0,35,41,0
44,5,248973,13,6,11,3,1,1,0,0,65,41,0
57,3,225334,15,7,5,6,5,0,15024,0,35,41,1
42,3,157562,13,7,9,4,5,1,0,1902,80,41,1
58,6,310085,6,7,2,4,5,1,0,0,40,41,0
39,5,129597,13,7,5,4,5,1,3464,0,40,41,0
32,5,53042,9,5,8,5,1,1,0,0,40,41,0
45,5,204205,4,6,7,3,5,1,0,0,48,41,0
47,5,169324,13,7,14,6,1,0,0,0,35,41,1
52,5,134447,10,7,8,4,5,1,0,0,50,41,0
56,3,236731,2,4,14,3,5,1,0,0,25,38,0
52,5,141301,9,6,7,3,5,0,0,0,40,41,0
34,5,235124,9,5,4,1,1,0,0,0,35,41,0
36,3,367020,4,7,3,4,5,1,0,0,35,41,0
41,5,149102,9,2,3,3,5,1,0,0,40,30,0
30,5,423770,10,5,13,5,5,1,0,0,40,10,0
44,5,211759,13,7,14,4,2,1,0,0,40,16,0
17,5,110998,10,5,8,5,3,0,0,0,40,12,0
34,5,56883,10,5,4,1,5,0,0,0,40,41,0
41,5,223062,10,4,4,3,1,1,0,0,40,41,0
29,5,406662,9,5,1,3,5,1,0,0,40,41,0
25,5,206600,5,5,7,2,5,1,0,0,48,10,0
42,6,147510,13,4,13,1,5,1,0,0,40,41,0
48,5,235646,10,7,5,4,5,1,3103,0,40,41,1
26,5,187577,11,5,5,3,5,1,0,0,55,41,0
64,4,132832,9,7,11,6,5,0,20051,0,40,38,1
46,4,278322,13,7,5,4,5,1,0,0,45,41,0
38,5,278924,13,7,14,4,5,1,0,1887,50,41,1
49,7,203039,7,7,11,4,5,1,0,0,40,41,0
23,5,145651,10,5,5,5,1,0,0,0,20,41,0
46,6,144531,13,5,13,3,5,0,0,0,40,41,1
